courseId,courseName,courseCredits,courseSubject,courseLevel,courseCampus
AFPRL 29020,Afro-Latin Community in NY,"(3, 3)",,Undergraduate,
AFPRL 42863,Afro-Latin Culture & History,"(3, 3)",,Undergraduate,
AFPRL 39052,Afro-Latinx Women: Histories and Perspectives,"(3, 3)",,Undergraduate,
ANTHC 26300,Afro-New World Languages And Cultures,"(3, 3)",,Undergraduate,
POLSC 27292,Afro/Afroam Resistnc,"(3, 3)",,Undergraduate,
WGS 20018,"After Suffrage, before the Revolution: Women in the Roosevelt Era","(3, 3)",,Undergraduate,
POLSC 27384,After the Cold War,"(3, 3)",,Undergraduate,
ARTCR 36030,After the Monument,"(3, 3)",,Undergraduate,
ENGL 39965,After the War,"(3, 3)",,Undergraduate,
HIST 38455,Age European Explore & Discovery,"(3, 3)",,Undergraduate,
HONS 20143,Age of Alchemy,"(3, 3)",,Undergraduate,
HIST 38453,Age of American and French Revolution,"(3, 3)",,Undergraduate,
ENGL 38771,Age of Beckett,"(3, 3)",,Undergraduate,
HIST 25052,Age of Crusades,"(3, 3)",,Undergraduate,
ENGL 35100,Age of Elizabeth I,"(3, 3)",,Undergraduate,
CSCI 39549,Agile Software Development,"(3, 3)",,Undergraduate,
PUPOL 40N01,Aging Policy and Politics,"(3, 3)",,Undergraduate,
HONS 3012B,"Aging, Work, and Equity in an Intergenerational Society","(3, 3)",,Undergraduate,
PH 40090,AIDS and HIV for Health Wk,"(3, 3)",,Undergraduate,
PH 20400,Aids and Society,"(3, 3)",,Undergraduate,
HED 30056,Aids And Society,"(3, 3)",,Undergraduate,
COUNS 40053,Aids and Society,"(3, 3)",,Undergraduate,
PH 40052,Aids and Society,"(3, 3)",,Undergraduate,
HED 31100,Aids And Society,"(3, 3)",,Undergraduate,
POLSC 21786,Aids and Society,"(3, 3)",,Undergraduate,
WGS 20071,Aids and Society,"(3, 3)",,Undergraduate,
NURS 49969,AIDS/HIV Health Carework,"(3, 3)",,Undergraduate,
HONS 30177,"Aids: Power, Politics, Information","(3, 3)",,Undergraduate,
MATH 101EN,Algebra College Stud-Enhanced,"(3, 3)",,Undergraduate,
MATH 10100,Algebra for College Students,"(3, 3)",,Undergraduate,
MATH 39581,"Algebra, 1st, 2nd and 3rd term Calculus and Linear Algebra","(3, 3)",,Undergraduate,
CSCI 49355,Algorithm Design & Analysis,"(3, 3)",,Undergraduate,
CSCI 39561,Algs & Computability,"(3, 3)",,Undergraduate,
ENGL 31859,Alice Walker's Womanism,"(3, 3)",,Undergraduate,
WGST 30059,Alice Walker's Womanism,"(3, 3)",,Undergraduate,
POLSC 21763,Alienation in American Politics,"(3, 3)",,Undergraduate,
ANTHC 32077,All American Women,"(3, 3)",,Undergraduate,
ANTHC 32077,All American Women,"(3, 3)",,Undergraduate,
ITAL 36502,Allegories of Transformation in Twentieth Century Italian Literature,"(3, 3)",,Undergraduate,
NURS 39952,Alt Frms of Hlth Cre,"(3, 3)",,Undergraduate,
THEA 33300,Alternative Performance,"(3, 3)",,Undergraduate,
ARTCR 36037,Alternative Photo Processes,"(3, 3)",,Undergraduate,
ARTCR 38300,Alternative Photographic Processes,"(3, 3)",,Undergraduate,
POLSC 37313,Am & Emerging Powers,"(3, 3)",,Undergraduate,
POLSC 31777,Am Constitut Develop,"(3, 3)",,Undergraduate,
WGS 20014,Am Wm Wtrs:Late 19C,"(3, 3)",,Undergraduate,
HIST 38203,Am Wrk Cl:1870-1980,"(3, 3)",,Undergraduate,
ENGL 39899,Am Wrt: Rise Vis Cul,"(3, 3)",,Undergraduate,
ENGL 39898,Am.Begin: Cult Exprs,"(3, 3)",,Undergraduate,
LACS 43475,Amazon:People and Environment,"(3, 3)",,Undergraduate,
HIST 48358,Amer Autobiog-Hnrs,"(3, 3)",,Undergraduate,
HIST 38357,Amer Autobiography,"(3, 3)",,Undergraduate,
HIST 38363,Amer Biog & Autobiog,"(3, 3)",,Undergraduate,
ENGL 39855,Amer Doc.Writng & Film,"(3, 3)",,Undergraduate,
HIST 25064,Amer Immigrant Exper,"(3, 3)",,Undergraduate,
POLSC 48008,Amer Judiciary: Hon,"(3, 3)",,Undergraduate,
ENGL 39988,Amer Poet:End of 20th Century,"(3, 3)",,Undergraduate,
POLSC 31753,Amer Polit Develop,"(3, 3)",,Undergraduate,
THEA 39758,Amer Thea 1920-1950,"(3, 3)",,Undergraduate,
ENGL 25168,Amer Trad:Asian Amer Lit,"(3, 3)",,Undergraduate,
HIST 25077,Amer War/Vietnam War,"(3, 3)",,Undergraduate,
ENGL 25174,Amer Women Wtrs:Late 19th Cent,"(3, 3)",,Undergraduate,
HIST 34169,Amer Work Class Hist,"(3, 3)",,Undergraduate,
ENGL 39861,Amer Working Class Literature,"(3, 3)",,Undergraduate,
URBS 40350,Amer Wrking Class,"(3, 3)",,Undergraduate,
POLSC 29403,America and the Rise of Isis,"(3, 3)",,Undergraduate,
HIST 36100,America and the World in the 20th Century,"(3, 3)",,Undergraduate,
MEDIA 32600,America in American Film and Video,"(3, 3)",,Undergraduate,
FILM 32600,America in American Film and Video,"(3, 3)",,Undergraduate,
CLA 30606,America Latina and Classics,"(3, 3)",,Undergraduate,
ENGL 49423,America's Coming of Age: Literature and Culture 1900-1930,"(3, 3)",,Undergraduate,
ENGL 39993,America's Coming of Age: Literature and Culture 1900-1930,"(3, 3)",,Undergraduate,
ARTH 24200,American Architecture and Urbanism,"(3, 3)",,Undergraduate,
ARTH 24600,American Art 1760 - 1900,"(3, 3)",,Undergraduate,
ARTH 21900,American Art 1900-1950,"(3, 3)",,Undergraduate,
POLSC 30421,American Bible Politics,"(3, 3)",,Undergraduate,
HIST 34160,American Biography,"(3, 3)",,Undergraduate,
ENGL 38571,American Childhood in the 19th Century,"(3, 3)",,Undergraduate,
HONS 20178,American Cities,"(3, 3)",,Undergraduate,
COUNS 40052,American Coll:Studies Services,"(3, 3)",,Undergraduate,
HIST 38230,American Colonies to 1821,"(3, 3)",,Undergraduate,
POLSC 20464,American Conservative Politcal Thought,"(3, 3)",,Undergraduate,
HIST 36400,American Constitutional History 1783 to 1900,"(3, 3)",,Undergraduate,
HIST 36300,American Cultural History,"(3, 3)",,Undergraduate,
HIST 36500,American Economic History,"(3, 3)",,Undergraduate,
ECO 49565,American Economic History Seminar,"(3, 3)",,Undergraduate,
ENGL 25659,American Ethnic Literature,"(3, 3)",,Undergraduate,
ENGL 4941J,American Feminist Poetics,"(3, 3)",,Undergraduate,
ENGL 49022,American Feminist Poetics,"(3, 3)",,Undergraduate,
POLSC 27400,American Foreign Policy,"(3, 3)",,Undergraduate,
POLSC 11000,American Government: A Historical Introduction,"(3, 3)",,Undergraduate,
ENGL 39956,American Humor,"(3, 3)",,Undergraduate,
ENGL 39945,American Hybrids,"(3, 3)",,Undergraduate,
ENGL 25056,American Immigrant Literature,"(3, 3)",,Undergraduate,
HIST 25081,American Indian History,"(3, 3)",,Undergraduate,
HIST 35700,American Jewish History,"(3, 3)",,Undergraduate,
JS 25012,American Jewish Literature and Culture,"(3, 3)",,Undergraduate,
JS 25012,American Jewish Literature and Culture,"(3, 3)",,Undergraduate,
POLSC 31400,American Judiciary,"(3, 3)",,Undergraduate,
ENGL 39967,American Literature: Naturalism,"(3, 3)",,Undergraduate,
POLSC 27395,American Military,"(3, 3)",,Undergraduate,
ENGL 25049,American Modern Fiction,"(3, 3)",,Undergraduate,
ENGL 39854,American Modernism,"(3, 3)",,Undergraduate,
ENGL 25001,American Noir,"(3, 3)",,Undergraduate,
PHILO 22500,American Philosophy,"(3, 3)",,Undergraduate,
ENGL 39983,American Poetry 1836-1955,"(3, 3)",,Undergraduate,
ENGL 39201,American Poetry after WW2,"(3, 3)",,Undergraduate,
ENGL 31972,American Poetry by Women,"(3, 3)",,Undergraduate,
WGSA 31972,American Poetry By Women,"(3, 3)",,Undergraduate,
POLSC 33000,American Political Development,"(4, 4)",,Undergraduate,
POLSC 32100,American Political Economy,"(3, 3)",,Undergraduate,
HIST 3411L,American Political History Since 1945,"(3, 3)",,Undergraduate,
POLSC 30100,American Political Thought,"(3, 3)",,Undergraduate,
MUSHL 26118,American Pop Music 1890-2010,"(3, 3)",,Undergraduate,
POLSC 31719,American Presidency,"(3, 3)",,Undergraduate,
POLSC 31717,American Presidency,"(3, 3)",,Undergraduate,
ENGL 39600,American Prose from Reconstruction to World War 1,"(3, 3)",,Undergraduate,
ENGL 39884,American Realism,"(3, 3)",,Undergraduate,
THEA 39766,American Realism,"(3, 3)",,Undergraduate,
ENGL 39986,American Renaissance,"(3, 3)",,Undergraduate,
ENGL 25164,American Short Story,"(3, 3)",,Undergraduate,
ENGL 39978,American Short Story,"(3, 3)",,Undergraduate,
ENGL 39990,American Short Story Cyc,"(3, 3)",,Undergraduate,
SOC 21900,American Society,"(3, 3)",,Undergraduate,
ARTH 35107,American Topic,"(3, 3)",,Undergraduate,
ENGL 25037,American War Stories,"(3, 3)",,Undergraduate,
HONS 30165,American Wilderness,"(3, 3)",,Undergraduate,
POLSC 48061,American Working Class,"(3, 3)",,Undergraduate,
SPAN 37077,"Amor Carnal, Cortes y Divino en la Poesia de la Temprana Modernidad","(3, 3)",,Undergraduate,
BIOL 47182,Amphetamine-Induced,"(2, 2)",,Undergraduate,
MATH 15400,An Introduction to Symbolic Computation,"(1, 1)",,Undergraduate,
BIOL 47115,An Investigation into Nobel Prize-Winning Research,"(3, 3)",,Undergraduate,
ARTH 36103,An Object-based Approach to Islamic Art and Architecture,"(3, 3)",,Undergraduate,
PHYS 22400,Analog and Digital Electronics and Laboratory,"(4, 4)",,Undergraduate,
BIOL 20N02,Analysis of Biological Data,"(3, 3)",,Undergraduate,
BIOL 47108,Analysis of Biological Data,"(3, 3)",,Undergraduate,
ECO 36700,Analysis of Financial Statements,"(3, 3)",,Undergraduate,
ACCP 36700,Analysis of Financial Statements,"(3, 3)",,Undergraduate,
MUSTH 36105,Analysis of Popular Music,"(3, 3)",,Undergraduate,
ANTHC 34600,Analytic Methods in Archaeology,"(3, 3)",,Undergraduate,
MATH 39552,Analytic Num Theory,"(3, 3)",,Undergraduate,
PHYS 36500,Analytical Mechanics,"(3, 3)",,Undergraduate,
COMSC 30300,Anat Physiol Hearing,"(3, 3)",,Undergraduate,
ARTCR 36056,Anatomy & Drawing,"(3, 3)",,Undergraduate,
DAN 35000,Anatomy and Kinesiology for Dancers,"(3, 3)",,Undergraduate,
BIOL 12200,Anatomy and Physiology 2,"(5, 5)",,Undergraduate,
BIOL 12000,Anatomy and Physiology I,"(5, 5)",,Undergraduate,
COMSC 30200,Anatomy and Physiology Speech,"(3, 3)",,Undergraduate,
HEBR 25056,Anc Israelite Relig,"(3, 3)",,Undergraduate,
PHILO 20084,Anc-Early Mod Pol Th,"(3, 3)",,Undergraduate,
HIST 37700,Ancient and Imperial China to 1800,"(3, 3)",,Undergraduate,
HIST 31400,Ancient and Medieval Christianity,"(3, 3)",,Undergraduate,
ARTH 25200,Ancient Architecture,"(3, 3)",,Undergraduate,
HIST 20100,Ancient Civilization,"(3, 3)",,Undergraduate,
CLA 25100,Ancient Comedy Translation,"(3, 3)",,Undergraduate,
COMPL 33151,Ancient Comedy Translation,"(3, 3)",,Undergraduate,
CLA 30601,Ancient Greece,"(3, 3)",,Undergraduate,
THEA 39750,Ancient Greek Drama,"(3, 3)",,Undergraduate,
CLA 30661,Ancient Greek Poetry Trans,"(3, 3)",,Undergraduate,
GRK 21200,Ancient Greek Reading: Poetry,"(3, 3)",,Undergraduate,
GRK 21100,Ancient Greek Reading: Prose,"(3, 3)",,Undergraduate,
HEBR 28800,Ancient Hebraic Folklore,"(3, 3)",,Undergraduate,
HEBR 29500,Ancient Hebraic Law,"(3, 3)",,Undergraduate,
HIST 34119,Ancient Jewish Hist,"(3, 3)",,Undergraduate,
CLA 30667,Ancient Medicine: Classical Roots of Medical Humanities,"(3, 3)",,Undergraduate,
HEBR 28600,Ancient Near Eastern Literature and The Bible,"(3, 3)",,Undergraduate,
REL 25200,Ancient Near Eastern Religions,"(3, 3)",,Undergraduate,
CLA 30652,Ancient Novl in Transl,"(3, 3)",,Undergraduate,
CLA 30650,Ancient Numismatics,"(3, 3)",,Undergraduate,
CLA 30755,Ancient Rome,"(3, 3)",,Undergraduate,
CLA 30668,Ancient Science,"(3, 3)",,Undergraduate,
CLA 31000,Ancient Sports and Spectacles,"(3, 3)",,Undergraduate,
CLA 30754,Ancient Technology,"(3, 3)",,Undergraduate,
POLSC 20100,Ancient to Early Modern Political Thought,"(3, 3)",,Undergraduate,
HEBR 25054,Anct Israel Religion,"(3, 3)",,Undergraduate,
HIST 3412P,Andean Region Since 1800,"(3, 3)",,Undergraduate,
CSCI 39585,Android Application Development,"(3, 3)",,Undergraduate,
ENGL 32979,Anglophone Novel,"(3, 3)",,Undergraduate,
PSYCH 39565,Animal Behavior,"(3, 3)",,Undergraduate,
PSYCH 39044,Animal Behavior Field Course,"(3, 3)",,Undergraduate,
PSYCH 19559,Animal Behavior Field Studies,"(3, 3)",,Undergraduate,
PSYCH 32500,Animal Cognition,"(3, 3)",,Undergraduate,
PSYCH 32100,Animal Orientation,"(3, 3)",,Undergraduate,
PSYCH 39041,Animal Orientation,"(3, 3)",,Undergraduate,
PSYCH 39560,Animal Psychophysics,"(3, 3)",,Undergraduate,
LAT 31500,Anthology of Latin Verse,"(1, 1)",,Undergraduate,
ANTHC 40053,Anthopology Remote Sensing,"(3, 3)",,Undergraduate,
ANTHP 40105,"Anthro Methods Studying Health, from Society to Cells","(3, 3)",,Undergraduate,
ANTHC 32063,Anthro Perspec-Aging,"(3, 3)",,Undergraduate,
ANTHC 40157,Anthropol Lks at NYC,"(3, 3)",,Undergraduate,
ANTHC 31200,Anthropological Approaches to Sexuality,"(3, 3)",,Undergraduate,
ANTHC 32022,Anthropologies of the Middle East and North Africa,"(3, 3)",,Undergraduate,
ANTHC 32084,Anthropology & Africa Today,"(3, 3)",,Undergraduate,
EDFDN 40010,Anthropology & Educ,"(3, 3)",,Undergraduate,
ANTHC 31550,Anthropology & Education,"(3, 3)",,Undergraduate,
ANTHC 31852,Anthropology & Literature,"(3, 3)",,Undergraduate,
AFPRL 39055,Anthropology and African Colonial History,"(3, 3)",,Undergraduate,
ANTHC 32168,Anthropology and African Colonial History,"(3, 3)",,Undergraduate,
ANTHC 40161,Anthropology and Energy,"(3, 3)",,Undergraduate,
ANTHC 31850,Anthropology and History,"(3, 3)",,Undergraduate,
ANTHC 32565,Anthropology Contemporary Wars,"(3, 3)",,Undergraduate,
ANTHC 40177,Anthropology Demography,"(3, 3)",,Undergraduate,
ANTHC 31100,Anthropology of Art,"(3, 3)",,Undergraduate,
ASIAN 39009,Anthropology of Asian Diaspora,"(3, 3)",,Undergraduate,
ANTHC 32566,Anthropology of Asian Diaspora,"(3, 3)",,Undergraduate,
ANTHC 32170,"Anthropology of Central and South Asia:Empire, Modernity and Development","(3, 3)",,Undergraduate,
ANTHC 40055,Anthropology of Ethnicity,"(3, 3)",,Undergraduate,
ANTHC 32080,Anthropology of Israel,"(3, 3)",,Undergraduate,
ANTHC 32041,Anthropology of Media,"(3, 3)",,Undergraduate,
ANTHC 31151,Anthropology of Music & Art,"(3, 3)",,Undergraduate,
AFPRL 39001,Anthropology of Race,"(3, 3)",,Undergraduate,
ANTHC 30700,Anthropology of Religion,"(3, 3)",,Undergraduate,
ANTHC 34500,Anthropology of Science,"(3, 3)",,Undergraduate,
ANTHC 32166,Anthropology of Violence: Historical and Contemporary Approaches,"(3, 3)",,Undergraduate,
HR 32006,Anti Black Racism at the UN,"(3, 3)",,Undergraduate,
HR 22030,Anti-Black Racism and the UN,"(3, 3)",,Undergraduate,
AFPRL 29091,Anti-Black Racism and the UN,"(3, 3)",,Undergraduate,
ENGL 39852,Anti-War:S.Crane,"(3, 3)",,Undergraduate,
POLSC 20409,Antigone in Political Thought,"(3, 3)",,Undergraduate,
HEBR 34050,Antisemitism-Heb Lit,"(3, 3)",,Undergraduate,
HR 22001,Application of International Human Rights Norms in the U.S.,"(3, 3)",,Undergraduate,
PSYCH 24000,Applications of Psychology,"(3, 3)",,Undergraduate,
ANTHC 31500,Applied Anthropology,"(3, 3)",,Undergraduate,
ANTHP 40149,Applied Bioinformatics and Health,"(3, 3)",,Undergraduate,
MATH 29550,Applied Combinatorics,"(3, 3)",,Undergraduate,
PSYCH 38101,Applied Ethology: Welfare & Conservation,"(3, 3)",,Undergraduate,
BIOL 37104,Applied Genomics,"(3, 3)",,Undergraduate,
CSCI 39578,Applied Modeling,"(3, 3)",,Undergraduate,
BIOL 47116,Applying Molecular Biology to Decipher Biological Principles,"(3, 3)",,Undergraduate,
HEBR 35700,Approaches to Main Problems tn Hebraic Studies,"(3, 3)",,Undergraduate,
POLSC 30600,Approaches to Political Science,"(3, 3)",,Undergraduate,
REL 11100,Approaches to Religion,"(3, 3)",,Undergraduate,
SPAN 49250,Aprox Avalleinclan,"(3, 3)",,Undergraduate,
SPAN 37129,"Aqui cuentan las mujeres: Las escritores de America Latina, Siglo XX-XX1","(3, 3)",,Undergraduate,
SPAN 37149,Aqui Cuentan Mujeres,"(3, 3)",,Undergraduate,
WGS 20016,Arab American Lit,"(3, 3)",,Undergraduate,
ENGL 25652,Arab American Literature,"(3, 3)",,Undergraduate,
ENGL 25652,Arab American Literature,"(3, 3)",,Undergraduate,
ASIAN 22004,Arab American Literature,"(3, 3)",,Undergraduate,
ARB 20053,Arab American Literature,"(3, 3)",,Undergraduate,
FILM 29953,Arab Cinema in Trans,"(3, 3)",,Undergraduate,
ARB 25100,Arab Cinema in Translation,"(3, 3)",,Undergraduate,
ASIAN 45051,Arab Migration to US,"(3, 3)",,Undergraduate,
COMPL 32056,Arab Novel in Translation,"(3, 3)",,Undergraduate,
WGSC 29005,Arab Women Making Arabic Culture,"(3, 3)",,Undergraduate,
ARB 25800,Arab Women Making Arabic Culture,"(3, 3)",,Undergraduate,
ARB 25400,Arabian Night Translation,"(3, 3)",,Undergraduate,
CLA 24068,Arabic Novel in Translation,"(3, 3)",,Undergraduate,
ASIAN 39013,"Arb Amer:Img,Soc,Cult","(3, 3)",,Undergraduate,
ANTHC 32653,Arch African Diaspora,"(3, 3)",,Undergraduate,
ANTHC 32652,Arch Aztec & Mayan,"(3, 3)",,Undergraduate,
ANTHC 32651,Archael. of Romn. Br,"(3, 3)",,Undergraduate,
HONS 3011J,Archaeology at the Movies,"(3, 3)",,Undergraduate,
ANTHC 22700,Archaeology Europe,"(3, 3)",,Undergraduate,
ANTHC 42665,Archaeology Field Techniques,"(3, 3)",,Undergraduate,
ANTHC 22600,Archaeology of Africa,"(3, 3)",,Undergraduate,
ANTHC 42663,Archaeology of Africa,"(3, 3)",,Undergraduate,
CLARC 32300,Archaeology of Anatolia,"(3, 3)",,Undergraduate,
CLARC 32960,Archaeology of Ancient Iran,"(3, 3)",,Undergraduate,
ANTHC 42660,Archaeology of Colonialism,"(3, 3)",,Undergraduate,
CLARC 32100,Archaeology of Egypt,"(3, 3)",,Undergraduate,
ANTHC 23100,Archaeology of Mesoamerica,"(3, 3)",,Undergraduate,
CLARC 32200,Archaeology of Mesopotamia and Iran,"(3, 3)",,Undergraduate,
ANTHC 32547,Archaeology of New York City,"(3, 3)",,Undergraduate,
ANTHC 42659,Archaeology of North America,"(3, 3)",,Undergraduate,
ANTHC 32110,Archaeology of Past Pandemics: Public Health in Archaeological Perspective,"(3, 3)",,Undergraduate,
CLARC 32951,Archaeology of Rom. Brtain,"(3, 3)",,Undergraduate,
ANTHC 42666,Archaeology of South Africa,"(3, 3)",,Undergraduate,
ANTHC 23200,Archaeology of South America and the Caribbean,"(3, 3)",,Undergraduate,
ANTHC 22800,Archaeology of the Near East to 2000 BC,"(3, 3)",,Undergraduate,
CLARC 24083,Archaeology of the Roman Republic,"(3, 3)",,Undergraduate,
CLARC 32400,Archaeology of Western Mediterranean,"(3, 3)",,Undergraduate,
ANTHC 22752,Archaeology: East Cen Euope,"(3, 3)",,Undergraduate,
ANTHC 22751,Archaeology: Europe,"(3, 3)",,Undergraduate,
ANTHC 22750,Archaeology: Old World,"(3, 3)",,Undergraduate,
CLARC 32500,Archeology of Eastern Mediterranean,"(3, 3)",,Undergraduate,
ANTHC 32089,Archeology of Mesoamer,"(3, 3)",,Undergraduate,
ANTHC 32049,Archeology of Mexico and Central America,"(3, 3)",,Undergraduate,
ARTH 39985,Architecture & Design,"(3, 3)",,Undergraduate,
COMPL 37052,Architecture Literature: The Setting as Symbol,"(3, 3)",,Undergraduate,
ARTH 35108,Architecture of New York City,"(3, 3)",,Undergraduate,
ARTH 25400,Architecture: Renaissance to Neo-Classical,"(3, 3)",,Undergraduate,
ENGL 34253,Archival Research and Rhetorical Traditions,"(3, 3)",,Undergraduate,
POLSC 20480,Arendt's Human Condition,"(3, 3)",,Undergraduate,
POLSC 30460,Aristian Pol Science,"(3, 3)",,Undergraduate,
GRK 30400,Aristophanes and Menander,"(3, 3)",,Undergraduate,
PHILO 38011,Aristotle,"(3, 3)",,Undergraduate,
HONS 30139,Aristotle and Problems of Modern Cognitive Psychology,"(3, 3)",,Undergraduate,
POLSC 30410,Aristotle:Nat/Ethics,"(3, 3)",,Undergraduate,
MATH 1SP,Arith&Topics in Alg,"(None, None)",,Undergraduate,
ARTCR 36064,Art & Current Ideas,"(3, 3)",,Undergraduate,
ARTCR 10500,Art & Current Ideas,"(3, 3)",,Undergraduate,
HONS 30152,Art & Perception,"(3, 3)",,Undergraduate,
ARTH 34102,Art and Architect in Baroque Room,"(3, 3)",,Undergraduate,
ARTH 23700,Art and Architecture in Colonial Latin America,"(3, 3)",,Undergraduate,
LACS 4341A,Art and Architecture in Colonial Latin America,"(3, 3)",,Undergraduate,
ARTCR 40500,Art and Current Ideas II,"(3, 3)",,Undergraduate,
ARTCR 36054,Art and Magic,"(3, 3)",,Undergraduate,
POLSC 20402,Art and Politics,"(3, 3)",,Undergraduate,
HONS 30185,Art and Politics in 19th Century France,"(3, 3)",,Undergraduate,
HONS 30197,Art and Revolution,"(3, 3)",,Undergraduate,
ARTH 39948,Art and Revolution: Mexican Muralism,"(3, 3)",,Undergraduate,
ARTLA 20200,Art Foundations: Methods and Techniques,"(3, 3)",,Undergraduate,
ARTLA 20100,"Art Foundations: Seeing, Thinking, Making","(3, 3)",,Undergraduate,
EDUC 30500,Art in Elementary School,"(2, 2)",,Undergraduate,
ARTH 27000,Art of Africa and Oceania,"(3, 3)",,Undergraduate,
HEBR 25053,Art of Bibl Narr-Eng,"(3, 3)",,Undergraduate,
HEBR 25061,Art of Biblical Nart,"(3, 3)",,Undergraduate,
ARTH 22500,Art of Early Renaissance,"(3, 3)",,Undergraduate,
ARTH 26300,Art of East Asia: Painting and Calligraphy,"(3, 3)",,Undergraduate,
ARTH 26200,Art of East Asia: Ritual and Religion,"(3, 3)",,Undergraduate,
QSTA 40080,Art of Eff Tchg,"(3, 3)",,Undergraduate,
ARTH 23000,Art of High Renaissance and Later 16th Century In Italy,"(3, 3)",,Undergraduate,
ENGL 38660,Art of Speechmaking,"(3, 3)",,Undergraduate,
MUSPF 36502,Art of Transcription,"(1, 1)",,Undergraduate,
MUSPF 36904,Art Song,"(1, 1)",,Undergraduate,
ENGL 39847,Art Work: Representing the World of Work,"(3, 3)",,Undergraduate,
HIST 34152,"Art, Politics & Culture in 20C Latin America","(3, 3)",,Undergraduate,
HONS 30160,Art/Relig-India/Iran,"(3, 3)",,Undergraduate,
ENGL 38695,Art:Speech Writing,"(3, 3)",,Undergraduate,
ENGL 25074,Arthurian Literature,"(3, 3)",,Undergraduate,
CSCI 32000,Artificial Intelligence,"(3, 3)",,Undergraduate,
CSCI 35000,Artificial Intelligence,"(3, 3)",,Undergraduate,
ARTCR 36039,Artist's Books,"(3, 3)",,Undergraduate,
ARTH 37103,Artist's of Buddhist,"(3, 3)",,Undergraduate,
CLA 30750,Arts & Letters 4th Century,"(3, 3)",,Undergraduate,
SOC 20900,Arts in Modern Society,"(3, 3)",,Undergraduate,
MHC 10000,Arts in NYC,"(3, 3)",,Undergraduate,
THEA 29080,Arts Management,"(3, 3)",,Undergraduate,
THEA 29780,Arts Management,"(3, 3)",,Undergraduate,
HUM 15055,Arts through New York City,"(3, 3)",,Undergraduate,
URBS 4031A,"Arts, Culture & Public Policy","(3, 3)",,Undergraduate,
ARTH 38105,"Arts, Culture & Public Policy","(3, 3)",,Undergraduate,
QSTA 40780,Arts: Interdis Lrng,"(3, 3)",,Undergraduate,
ENGL 38252,Arturian Literature,"(3, 3)",,Undergraduate,
POLSC 27377,Asia in World Politics,"(3, 3)",,Undergraduate,
HR 30N08,Asia's Human Rights Half-Cent: From the Cambodian Killing Fields to China'S Authoritarian Challenge,"(3, 3)",,Undergraduate,
HR 22008,"Asia's Human Rights Half-Century: Crimes, Calamities, & the Pursuit of Accountability","(3, 3)",,Undergraduate,
THEA 33500,Asian American Theatre,"(3, 3)",,Undergraduate,
ENGL 31954,Asian Amer Feminism,"(3, 3)",,Undergraduate,
SOC 32505,Asian Amer 2nd Gen,"(3, 3)",,Undergraduate,
ASIAN 39003,Asian Amer Eth Eco & Urban,"(3, 3)",,Undergraduate,
WGSA 31954,Asian Amer Femnsm,"(3, 3)",,Undergraduate,
POLSC 21796,Asian Amer History,"(3, 3)",,Undergraduate,
ENGL 39893,Asian Amer Lit & Engl Lang,"(3, 3)",,Undergraduate,
ENGL 39882,Asian Amer Lit & Ethno Image,"(3, 3)",,Undergraduate,
ASIAN 32200,Asian Amer Lit & Ethno Image,"(3, 3)",,Undergraduate,
ENGL 31861,Asian Amer Literature & Cult,"(3, 3)",,Undergraduate,
ASIAN 35152,Asian Amer Literature & Culture,"(3, 3)",,Undergraduate,
URBS 40360,Asian Amer Movement,"(3, 3)",,Undergraduate,
ENGL 39992,Asian Amer Poetics,"(3, 3)",,Undergraduate,
ENGL 39881,Asian Amer Socl Prot Lit,"(3, 3)",,Undergraduate,
ASIAN 36001,Asian Amer Woman:Performance,"(3, 3)",,Undergraduate,
ENGL 32359,Asian American & Black Literature & Popular Culture,"(3, 3)",,Undergraduate,
ASIAN 33010,Asian American & Education,"(3, 3)",,Undergraduate,
ASIAN 22500,Asian American Art,"(3, 3)",,Undergraduate,
ARTH 38101,Asian American Art History,"(3, 3)",,Undergraduate,
POLSC 31701,Asian American Civil Rights & The Law,"(3, 3)",,Undergraduate,
POLSC 31704,Asian American Civil Rights and Law,"(3, 3)",,Undergraduate,
ASIAN 39002,Asian American Civil Rights and the Law,"(3, 3)",,Undergraduate,
POLSC 31733,Asian American Communities and Public Policy,"(3, 3)",,Undergraduate,
ASIAN 33012,Asian American Communities and Public Policy,"(3, 3)",,Undergraduate,
ASIAN 10100,Asian American Experience,"(3, 3)",,Undergraduate,
SOC 22512,Asian American Family,"(3, 3)",,Undergraduate,
ASIAN 24100,Asian American Family,"(3, 3)",,Undergraduate,
WGS 20019,Asian American Family,"(3, 3)",,Undergraduate,
ENGL 31850,Asian American Feminism,"(3, 3)",,Undergraduate,
ASIAN 39011,Asian American Feminism,"(3, 3)",,Undergraduate,
ASIAN 35100,Asian American History of Labor and Politics,"(3, 3)",,Undergraduate,
ENGL 32353,Asian American Literary Theory,"(3, 3)",,Undergraduate,
ASIAN 39020,Asian American Literary Theory,"(3, 3)",,Undergraduate,
ASIAN 22012,Asian American Literature,"(3, 3)",,Undergraduate,
ENGL 25658,Asian American Literature,"(3, 3)",,Undergraduate,
ENGL 32357,Asian American Literature & Culture,"(3, 3)",,Undergraduate,
ENGL 31849,Asian American Literature and Pop Culture,"(3, 3)",,Undergraduate,
ENGL 32352,Asian American Literatures: NY & LA,"(3, 3)",,Undergraduate,
ENGL 39075,Asian American Make America,"(3, 3)",,Undergraduate,
